"chemIndex","porosity","sampleNum","freq","amp","strain","stresskpa","cycleLet","cycleNum","stiffness","stiffFrac","damping","dampFrac","nonlinear","strainRate"
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"E",1000,1.1336014998152,0.983060776126636,-2.90795098878241,0.914608953962371,1.53265768160225,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"F",2000,1.12947613173436,0.97948325126625,-2.90665076018114,0.919890500983217,1.44793901524338,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"G",3000,1.12849827360192,0.978635251352015,-2.90994568791839,0.906512802193635,1.46748688604916,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"H",4000,1.13493332080409,0.984215733115677,-2.9108062085696,0.90302244771503,1.48897007181526,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"I",5000,1.13815893264181,0.987012988127416,-2.91096056735517,0.902396503091464,1.46256487416576,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"J",6000,1.14623008532734,0.994012302811251,-2.91274861938997,0.895149021348064,1.55030632787154,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"K",7000,1.14936703749034,0.996732672031414,-2.91686447142223,0.878489149628316,1.50997017945248,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"L",8000,1.1488740363512,0.996305140767074,-2.91774944290272,0.874911134330576,1.49395471012155,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"M",9000,1.15145857966799,0.998546460277808,-2.91616566648951,0.881315500421162,1.48281304185589,0.0488922012877026
"100","71","154",0.5,0.0244461006438513,-0.692916031833795,-111.277833807904,"N",10000,1.15243995970653,0.999397514393843,-2.91729120228051,0.876763659952143,1.48767668139334,0.0488922012877026
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"A",0,0.128138382461185,1,0.291835984604057,1,1.55409706069879,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"B",2000,0.123064567926505,0.960403632095042,-6.01084365318873,0.929655007682898,1.56930527455522,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"C",3000,0.12199938514406,0.952090878632837,-6.01265726410086,0.923150367349313,1.58463950187735,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"D",4000,0.121543391797445,0.948532277861887,-6.01422193912941,0.917543809635068,1.57522719836215,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"E",5000,0.120586708928797,0.941066264554453,-6.01515391010842,0.914206662107822,1.58781543640726,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"F",6000,0.120018427261746,0.936631358664929,-6.01598606314143,0.91122838040021,1.58973326969715,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"G",7000,0.119539486863986,0.932893677662873,-6.01661845090833,0.908965967474689,1.58852990504078,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"H",8000,0.11919435791069,0.930200269593664,-6.01719254056103,0.906912796841502,1.5821833696067,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"I",9000,0.118661066587931,0.926038430552806,-6.01774887099659,0.904923752859047,1.58820491666338,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"J",10000,0.118185429123088,0.922326525847077,-6.01812290027268,0.903586827089222,1.59384686454105,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"K",15000,0.117525632542455,0.917177431813263,-6.01914375366417,0.899939281090511,1.60357657133279,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"L",20000,0.118246964751513,0.922806753763508,-6.02051270225181,0.89505113610579,1.61299783357082,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"M",25000,0.118357624551722,0.923670349807755,-6.02126901645255,0.892352086862593,1.62492059984652,0.0481075377166715
"100","81","105",0.5,0.0240537688583358,-0.527558781359395,-11.3092057982933,"N",30000,0.117805425035123,0.919360950032348,-6.02173634289602,0.890684891888548,1.6237585499694,0.0481075377166715
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"A",0,0.117551303530513,1,0.866167544219821,1,1.63030450871378,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"B",2000,0.11252434015505,0.957236004838025,0.872305619707452,1.01252868848064,1.60713101489563,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"C",3000,0.112151984348368,0.954068402306202,0.872433555050434,1.01279176841092,1.60716249449174,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"D",4000,0.111898266702709,0.951910045588418,0.872638877127038,1.01321415025681,1.60026841361158,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"E",5000,0.111680296980439,0.950055793736476,0.872670155290546,1.01327851281152,1.59241608940678,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"F",6000,0.11143025338662,0.947928691898302,0.87301798760382,1.01399458734221,1.58904282412148,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"G",7000,0.111228086161785,0.946208870690348,0.873012353190374,1.01398298316912,1.58993190031522,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"H",8000,0.111064209251102,0.944814782273108,0.873195935955901,1.01436115534786,1.58781035592718,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"I",9000,0.110918653365447,0.94357654942257,0.873287126727802,1.01454906579102,1.59386089827474,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"J",10000,0.110778802702292,0.942386850465987,0.873328934071059,1.0146352289306,1.59092789936426,0.924839810710664
"100","81","127",10,0.0231209952677666,-0.527578935698802,-11.2866312049235,"K",12500,0.110429708009737,0.93941712846317,0.873655014423525,1.0153075617164,1.59088922930373,0.924839810710664
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"A",0,0.0809063407408693,1,1.08735921852099,1,2.33576721122351,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"B",250,0.0753683775644642,0.931550937470496,1.09865575984115,1.02805311331893,2.38050690204316,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"C",500,0.0735799955725644,0.909446588472342,1.10061631836578,1.03304852071292,2.40699896282727,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"D",750,0.0725726819273557,0.896996221344319,1.10081376375807,1.03355373842377,2.43560523366597,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"E",1000,0.0719254177526698,0.888996055118053,1.10088614232607,1.03373903705761,2.45609966282761,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"F",2000,0.0706187725107577,0.872845958228897,1.09940416031674,1.02995546607376,2.49950382899969,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"G",3000,0.0699222500806181,0.864236961409099,1.09769213717457,1.02561188519408,2.51718327590763,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"H",4000,0.0694853983557993,0.858837486895501,1.09721763036637,1.02441315081612,2.5172040220157,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"I",6000,0.068762653110014,0.849904376842976,1.09662304353447,1.02291419121784,2.52021769801036,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"J",7000,0.0684416343302446,0.84593659413485,1.09649276180907,1.02258621343206,2.52559047316764,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"K",8000,0.0681669880305959,0.842541973921727,1.0965089459432,1.0226269471322,2.53090617393244,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"L",9000,0.067943896169208,0.839784565054325,1.09638949368147,1.02232635928189,2.53483423809802,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"M",10000,0.0676491904132295,0.836142010548958,1.09673356796404,1.0231925615685,2.54073793109566,4.55880143516229
"100","81","150",15,0.0759800239193715,-0.5275825091358,-11.247552581453,"N",12500,0.0671425284770565,0.829879683869325,1.09730582575829,1.02463578857342,2.54479391107303,4.55880143516229
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"A",0,0.0729842667238494,1,1.13433497874426,1,1.55122249162328,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"B",250,0.0705457040409046,0.966587830605032,1.14210593948761,1.02062821192508,1.51883232900992,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"C",500,0.0696098242428047,0.953764795722172,1.14608627504108,1.03146801293123,1.5116703649103,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"D",750,0.0703341762023531,0.96368956433414,1.13973475388337,1.01425997133685,1.52011449655431,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"E",1000,0.0698069191725572,0.956465308292891,1.14334302083881,1.02397691061033,1.51457634454817,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"F",2000,0.0695115977539424,0.95241893731636,1.14433992489752,1.02668872729204,1.51223118513841,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"G",3000,0.0694824767751929,0.952019933804279,1.14428604188382,1.02654184850591,1.52060858432565,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"H",4000,0.0695389725310471,0.952794015101388,1.14395798862749,1.02564836479133,1.51550659618951,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"I",5000,0.0696463152813457,0.954264780721392,1.14357109944553,1.02459629096473,1.51327538280916,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"J",6000,0.0694513474953109,0.951593413387217,1.14485815910042,1.02810315405067,1.51413821496677,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"K",7000,0.0697922678880351,0.956264562499588,1.14299744601572,1.023039633194,1.51450073950198,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"L",8000,0.0698263013569629,0.956730874904378,1.14303974928137,1.0231542929337,1.51375468117653,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"M",9000,0.0699484388577552,0.958404352028625,1.1425731795919,1.02189086730379,1.51685291829373,1.33229761468684
"100","81","151",14.9966666666667,0.0222098957771756,-0.527572963454422,-10.1286522399289,"N",10000,0.0698185392145679,0.956624521264842,1.14346241238607,1.0243010581972,1.51262470351782,1.33229761468684
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"A",0,0.170006262105701,1,0.440201112101382,1,1.58911944302506,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"B",250,0.165795739390468,0.97523313163244,0.445352796131328,1.01339635294638,1.59628124637555,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"C",500,0.163821027835499,0.963617609177502,0.446766265593275,1.01708341140399,1.59709257155145,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"D",750,0.162949672775172,0.958492179975457,0.448585322956579,1.02183580934782,1.59545480888157,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"E",1000,0.162493737156468,0.955810304537125,0.448034476819249,1.02039581355685,1.5945986561838,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"F",2000,0.16168377436245,0.951045993011267,0.447981694888924,1.02025787358735,1.60104226576891,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"G",3000,0.161117807390064,0.947716898156905,0.450562086810775,1.02700967036021,1.6134403754996,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"H",4000,0.160840191235851,0.946083922107817,0.450833404698725,1.02772057269912,1.60951145507184,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"I",5000,0.160735228344762,0.945466516079423,0.449308319853317,1.02372699281632,1.60892165218325,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"J",6000,0.160370992777416,0.943324032838897,0.450142678370911,1.02591111085327,1.61260529747305,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"K",7000,0.159889235792633,0.940490272606678,0.45036210078872,1.02648578997908,1.62813325312734,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"L",8000,0.159885563633599,0.940468672466845,0.449905872711418,1.0252910407973,1.61631372195967,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"M",9000,0.15963236937686,0.938979349346609,0.450246708782547,1.02618355690541,1.61318012560879,2.7672950711827
"100","81","152",15.0034482758621,0.0461109842934373,-0.527559630297589,-9.75686200782899,"N",10000,0.158522235603617,0.932449391217461,0.453931646984689,1.03585181976664,1.61127971522861,2.7672950711827
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"A",0,0.0743156631755679,1,1.25534129835276,1,1.41392935197944,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"B",250,0.0718285120903813,0.96653261265649,1.26334816844291,1.02783086852123,1.41609582922709,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"C",500,0.0713675631222149,0.960330031013944,1.26185301602207,1.02252793293212,1.41921902041939,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"D",750,0.0693163652414303,0.932728879478247,1.27202333784545,1.05961357491906,1.42295693781174,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"E",1000,0.0722971036194514,0.972838033466139,1.25423347736972,0.996256615396412,1.41815426164361,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"F",2000,0.0713150427944818,0.959623311521862,1.25811293950601,1.00947782450168,1.44857558421215,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"G",3000,0.0696967338843614,0.937847163116954,1.26382573364148,1.02953521236241,1.4406743773599,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"H",4000,0.0701790546314763,0.944337325843154,1.26289335520699,1.02621248184485,1.45627798353341,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"I",5000,0.0719853660291757,0.968643257062956,1.25118182364079,0.986074617408231,1.43798999048678,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"J",6000,0.0738277101473945,0.9934340486605,1.24215715341656,0.957032222644077,1.46557413330489,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"K",7000,0.0681863894436277,0.917523796868232,1.27320340943859,1.06407569916306,1.48208082280958,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"L",8000,0.0725989955355935,0.976900325360499,1.24826037555394,0.976501442082249,1.47575734696823,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"M",9000,0.0741087969119343,0.9972163840731,1.24080289914346,0.952806317590758,1.4994102757972,1.80723231270672
"100","81","153",20,0.0225904039088339,-0.527575134886264,-10.2146155014082,"N",10000,0.0720391371771423,0.969366807734093,1.24971311779367,0.981240852665708,1.4928990067495,1.80723231270672
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"A",0,0.16523458269204,1,-2.8808256749976,1,1.58047015158085,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"B",250,0.160273582256718,0.96997601619167,-2.89154462027006,0.957091324184432,1.61368841767208,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"C",500,0.158783325145815,0.960956977400736,-2.89399905819306,0.947299432015569,1.61579444967523,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"D",750,0.157825985445853,0.955163155766276,-2.89557969142454,0.940999989115444,1.61740280948884,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"E",1000,0.157241668827191,0.951626870509628,-2.89667340287966,0.936644048507919,1.61815411056223,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"F",2000,0.157559230434288,0.953548753943009,-2.89713666930303,0.934799709066225,1.69708228267236,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"G",3000,0.157907963029734,0.955659284255513,-2.89937212755495,0.925905957579805,1.66642698072286,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"H",4000,0.158281889882149,0.957922290257784,-2.90218859684232,0.914714624337715,1.71916603633367,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"I",5000,0.159914234535099,0.967801243115934,-2.9074442230562,0.893872177818876,1.64113592958489,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"J",6000,0.15920800972884,0.963527169282519,-2.90516203781509,0.902916240728192,1.62978813207859,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"K",7000,0.157207452177774,0.951419791284085,-2.90435629859343,0.906111672747202,1.65559506248628,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"L",8000,0.155560750146607,0.941453947546423,-2.90546847482416,0.901701286742848,1.6459855709393,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"M",9000,0.154462247512925,0.934805807576053,-2.90582265562693,0.900297262503405,1.69027837799668,0.0486834823820735
"100","81","156",0.5,0.0243417411910368,-0.456691714499688,-12.2859232800133,"N",10000,0.152732110919727,0.924335017714692,-2.90635015957534,0.898206602856683,1.69215757804549,0.0486834823820735
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"A",0,3.01936850002891,1,0.212975785669437,1,1.57878639382002,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"B",2000,2.94123600499805,0.974122901848481,-6.07157938523874,0.993371247426022,1.55947430627885,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"C",3000,2.94275382163442,0.974625595254853,-6.0726924069133,0.987988223354034,1.56254651052213,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"D",4000,2.94694377837615,0.976013288324342,-6.07372229849802,0.983009530434023,1.54814445467025,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"E",5000,2.94533460906736,0.975480339362077,-6.07440724621271,0.97969956970187,1.5526364694496,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"F",6000,2.95429926011262,0.978449387706182,-6.07504279564034,0.976629181837417,1.54800790873099,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"G",7000,2.95707255870604,0.97936789056312,-6.07563479375784,0.97376993511912,1.54672284710455,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"H",8000,2.96036499971267,0.98045833083452,-6.0760341296196,0.971841615913521,1.54563571396848,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"I",9000,2.96535787153035,0.982111945428973,-6.07653967123677,0.969400912828469,1.5458003515431,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"J",10000,2.97095514059678,0.983965733420195,-6.07679873014857,0.96815040351178,1.5452205400922,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"K",15000,2.95344228131417,0.978165560542178,-6.07825278105391,0.961134032375223,1.5453506965434,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"L",20000,2.95910136563192,0.980039821440671,-6.07942396648453,0.955485683504052,1.54675038843923,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"M",25000,2.96538786718286,0.982121879841586,-6.08036980070017,0.950926145685209,1.55147908228333,0.0483571021682235
"121","71","109",0.5,0.0241785510841117,-0.291336868269913,-157.581131935424,"N",30000,2.98578058361979,0.988875847247927,-6.08121723811557,0.946842451113089,1.55388578484401,0.0483571021682235
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"A",0,3.11256341944627,1,0.239360566258668,1,1.51209454790151,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"B",2000,3.02133617012761,0.970690637579076,-6.06304478474272,0.916930903140162,1.60101667281203,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"C",3000,3.00854845793894,0.966582219383073,-6.06540718210831,0.906771135075951,1.56022022125675,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"D",4000,2.99764080098059,0.963077822688631,-6.06699973242167,0.899928183828315,1.54719541916309,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"E",5000,2.96981040182454,0.954136511169585,-6.06789060562618,0.896102324090176,1.53553276866866,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"F",6000,2.95560854958644,0.949573760046389,-6.06871152892628,0.892578184223765,1.52626324077045,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"G",7000,2.94641020077236,0.946618527469725,-6.06929847264487,0.890059267682722,1.53148346913506,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"H",8000,2.95021752926353,0.947841740615321,-6.06996758988127,0.887188480062265,1.52479733158032,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"I",9000,2.94777195290315,0.947056029280059,-6.07056469516287,0.884627355596446,1.52651357193792,0.0484006629768089
"121","71","111",0.5,0.0242003314884045,-0.29133546842813,-212.687820627232,"J",10000,2.95323822083468,0.948812224157049,-6.07120044542083,0.881901199397642,1.53026167668854,0.0484006629768089
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"A",0,2.0069388866675,1,-6.06701154461263,1,1.48000533476086,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"B",2000,2.03017756761573,1.01157916720963,-6.08940899349735,0.893597380875783,1.68460879286193,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"C",3000,2.05035625799013,1.02163362901136,-6.09303317346984,0.87647079999209,1.67622067049487,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"D",4000,2.03629080935854,1.01462521997358,-6.09300241025091,0.876616074797021,1.66293334957225,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"E",5000,2.06215942915525,1.02751481016915,-6.09381155180912,0.872795593700456,1.64051426557568,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"F",6000,2.10173388653715,1.04723362554754,-6.09479835973014,0.868137837787635,1.65371388346564,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"G",7000,2.13178360586391,1.06220653754122,-6.09570484439841,0.863860753790233,1.6643461998554,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"H",8000,2.17450544377239,1.08349360223077,-6.09641836999981,0.860495147138265,1.64960475026183,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"I",9000,2.16495469644563,1.07873473917311,-6.09695211587408,0.857978131392056,1.66548076201271,0.00198502496458417
"121","71","128",0.02,0.0248128120573021,-0.291330598159259,-157.496054252744,"J",10000,2.1348983418492,1.06375852101514,-6.09818010004923,0.852189176057784,1.64608449287575,0.00198502496458417
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"A",0,2.56375808895887,1,0.665936073047942,1,1.63765522025468,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"B",2000,2.32332228144176,0.906217435821041,0.66089291968519,0.989659678669807,1.61732750513576,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"C",3000,2.31477576277386,0.902883845688372,0.659580083198823,0.986981191076028,1.61574453753484,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"D",4000,2.30953661471587,0.900840303405443,0.658548731510818,0.984880819368188,1.61303669139926,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"E",5000,2.30560405786598,0.899306400161285,0.657781102664917,0.983319700454578,1.61614182643303,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"F",6000,2.30321741711896,0.898375485205892,0.65706961899463,0.98187441595108,1.6132139700357,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"G",7000,2.30039937536069,0.897276301249963,0.656612342535899,0.980946356902146,1.61348702703155,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"H",8000,2.29816456698343,0.896404608875053,0.656170450084647,0.98005014153434,1.61184515505367,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"I",9000,2.29608280587287,0.895592612954092,0.655819902185589,0.97933961850312,1.61174685411214,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"J",10000,2.29221920918931,0.894085607788434,0.655573036556956,0.97883947829514,1.60965631633534,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"K",12500,2.28913388697396,0.892882170448291,0.654759652270624,0.977192935682037,1.60567323548216,0.920319361852938
